 1. 1.2002 - 26. 1.2002
27. 1.2003 -  5. 2.2003
 6. 2.2007 - 27. 2.2007
28. 2.2002 -  9. 3.2002
10. 3.2001 - 23. 3.2001
24. 3.1997 -  2. 4.1997
 3. 4.1995 - 27. 4.1995
28. 4.1999 -  7. 5.1999
 8. 5.1997 - 17. 5.1997
18. 5.1995 - 31. 5.1995
31. 5.2000 -  9. 6.2000
11. 6.1998 -  6. 7.1998
 7. 7.2005 - 20. 7.2005
21. 7.2002 - 31. 7.2002
 1. 8.1999 - 30. 8.1999
31. 8.1997 -  9. 9.1997
10. 9.1994 - 30. 9.1994
 1.10.1999 - 30.10.1999
31.10.2001 - 27.11.2001
28.11.1997 -  7.12.1997
 8.12.1994 - 26.12.1994
26.12.2000 - 30.12.2000
