 1. 1.1998 - 29. 1.1998
30. 1.2007 -  8. 2.2007
 9. 2.2002 - 21. 2.2002
22. 2.1994 -  3. 3.1994
 4. 3.1993 - 24. 3.1993
25. 3.1997 -  3. 4.1997
 3. 4.2004 - 17. 4.2004
19. 4.2006 - 29. 4.2006
30. 4.2002 -  9. 5.2002
10. 5.2001 - 30. 5.2001
31. 5.2003 -  9. 6.2003
10. 6.2001 - 30. 6.2001
 1. 7.1993 - 10. 7.1993
11. 7.2005 - 22. 7.2005
23. 7.2002 -  1. 8.2002
 2. 8.2001 - 27. 8.2001
28. 8.1999 -  6. 9.1999
 7. 9.2003 - 30. 9.2003
30. 9.2004 -  9.10.2004
11.10.1995 - 23.10.1995
24.10.1994 -  2.11.1994
 2.11.1996 - 16.11.1996
17.11.2000 - 28.11.2000
30.11.1993 -  9.12.1993
 9.12.2000 - 22.12.2000
24.12.1998 - 31.12.1998
