 1. 1.2002 - 29. 1.2002
30. 1.2001 -  8. 2.2001
 9. 2.2004 - 18. 2.2004
19. 2.2000 - 28. 2.2000
 1. 3.1998 - 18. 3.1998
19. 3.2003 - 28. 3.2003
29. 3.1997 -  7. 4.1997
 8. 4.2005 - 29. 4.2005
30. 4.1995 -  9. 5.1995
10. 5.1997 - 29. 5.1997
30. 5.2002 -  8. 6.2002
 9. 6.2005 - 20. 6.2005
21. 6.1995 - 30. 6.1995
30. 6.2004 -  9. 7.2004
11. 7.1999 - 24. 7.1999
25. 7.2005 -  3. 8.2005
 4. 8.2001 - 24. 8.2001
25. 8.2005 -  3. 9.2005
 3. 9.2000 - 30. 9.2000
 2.10.1999 - 28.10.1999
29.10.2002 -  7.11.2002
 8.11.1994 - 25.11.1994
26.11.1997 -  5.12.1997
 6.12.2007 - 21.12.2007
22.12.2005 - 31.12.2005
