 1. 1.1998 - 30. 1.1998
31. 1.2001 -  9. 2.2001
10. 2.2002 - 24. 2.2002
25. 2.1999 -  6. 3.1999
 7. 3.2005 - 31. 3.2005
 1. 4.2006 - 21. 4.2006
22. 4.1994 -  1. 5.1994
 2. 5.1998 - 21. 5.1998
22. 5.1999 - 31. 5.1999
31. 5.2000 - 25. 6.2000
27. 6.2005 -  6. 7.2005
 7. 7.2006 - 28. 7.2006
29. 7.2001 -  7. 8.2001
 8. 8.1998 - 17. 8.1998
18. 8.1997 - 29. 8.1997
30. 8.2002 -  8. 9.2002
 9. 9.2003 - 22. 9.2003
23. 9.1999 -  2.10.1999
 3.10.1995 - 24.10.1995
24.10.1996 - 21.11.1996
23.11.1999 -  2.12.1999
 3.12.1993 - 31.12.1993
