 1. 1.2007 -  7. 2.2007
 8. 2.2001 - 22. 2.2001
23. 2.2007 -  4. 3.2007
 5. 3.2003 - 28. 3.2003
29. 3.2001 -  7. 4.2001
 8. 4.1994 - 25. 4.1994
26. 4.1998 -  5. 5.1998
 5. 5.2000 - 28. 5.2000
30. 5.2005 -  8. 6.2005
 9. 6.2007 - 24. 6.2007
25. 6.2005 -  4. 7.2005
 5. 7.1995 - 17. 7.1995
18. 7.1994 - 27. 7.1994
28. 7.2006 -  6. 8.2006
 7. 8.2003 - 21. 8.2003
22. 8.2001 - 31. 8.2001
31. 8.2000 -  9. 9.2000
11. 9.1999 - 20. 9.1999
21. 9.2003 - 30. 9.2003
30. 9.2000 -  9.10.2000
11.10.1995 - 22.10.1995
23.10.1994 -  1.11.1994
 2.11.1997 - 17.11.1997
18.11.2007 - 27.11.2007
28.11.2002 -  7.12.2002
 7.12.2004 - 20.12.2004
22.12.1994 - 31.12.1994
