 1. 1.2001 - 15. 1.2001
16. 1.2000 - 31. 1.2000
 1. 2.2005 - 12. 2.2005
13. 2.2001 - 25. 2.2001
26. 2.1995 -  7. 3.1995
 8. 3.1993 - 28. 3.1993
29. 3.1997 -  7. 4.1997
 8. 4.2006 - 27. 4.2006
28. 4.2001 -  7. 5.2001
 8. 5.2003 - 29. 5.2003
30. 5.1995 -  8. 6.1995
 8. 6.2000 - 18. 6.2000
20. 6.2002 - 29. 6.2002
30. 6.2005 -  9. 7.2005
10. 7.1999 - 24. 7.1999
25. 7.2005 -  3. 8.2005
 4. 8.1998 - 22. 8.1998
22. 8.1996 - 31. 8.1996
 2. 9.2002 - 24. 9.2002
25. 9.2001 -  4.10.2001
 5.10.1998 - 31.10.1998
31.10.2000 -  9.11.2000
11.11.1995 - 28.11.1995
29.11.2007 -  8.12.2007
 9.12.1995 - 27.12.1995
28.12.2003 - 31.12.2003
