 1. 1.1999 - 21. 1.1999
22. 1.1994 - 31. 1.1994
 1. 2.2004 - 19. 2.2004
20. 2.1995 -  1. 3.1995
 2. 3.1997 - 20. 3.1997
21. 3.1998 - 31. 3.1998
31. 3.2004 -  9. 4.2004
10. 4.2000 - 23. 4.2000
24. 4.2004 -  3. 5.2004
 5. 5.1997 - 19. 5.1997
20. 5.1995 - 29. 5.1995
30. 5.1998 -  8. 6.1998
 9. 6.2005 - 26. 6.2005
27. 6.1995 - 21. 7.1995
22. 7.2003 - 31. 7.2003
 1. 8.1994 - 17. 8.1994
18. 8.2003 - 27. 8.2003
28. 8.2005 - 24. 9.2005
24. 9.2000 -  3.10.2000
 5.10.1997 - 15.10.1997
16.10.2005 - 25.10.2005
26.10.1995 -  4.11.1995
 5.11.1994 - 26.11.1994
26.11.2004 -  5.12.2004
 7.12.1994 - 29.12.1994
29.12.2004 - 30.12.2004
