 1. 1.1998 - 30. 1.1998
31. 1.2007 -  9. 2.2007
10. 2.2002 - 22. 2.2002
23. 2.2000 -  3. 3.2000
 5. 3.2001 - 27. 3.2001
28. 3.2007 -  6. 4.2007
 6. 4.2004 - 29. 4.2004
 1. 5.1998 - 25. 5.1998
26. 5.1993 -  4. 6.1993
 4. 6.1996 - 21. 6.1996
23. 6.1995 -  2. 7.1995
 3. 7.2005 - 18. 7.2005
19. 7.2001 - 29. 7.2001
30. 7.2006 -  8. 8.2006
 9. 8.2003 - 31. 8.2003
 1. 9.1997 - 14. 9.1997
15. 9.2003 - 30. 9.2003
 1.10.1997 - 14.10.1997
14.10.2004 - 28.10.2004
29.10.1996 -  7.11.1996
 9.11.1997 - 21.11.1997
22.11.2001 -  1.12.2001
 2.12.2002 - 31.12.2002
