 1. 1.2001 - 19. 1.2001
20. 1.1999 - 30. 1.1999
31. 1.1994 - 28. 2.1994
29. 2.1996 -  9. 3.1996
11. 3.2001 - 31. 3.2001
 1. 4.2006 - 18. 4.2006
19. 4.1999 - 29. 4.1999
30. 4.1995 -  9. 5.1995
10. 5.2003 - 27. 5.2003
27. 5.1996 -  5. 6.1996
 7. 6.1994 - 24. 6.1994
25. 6.1995 -  4. 7.1995
 4. 7.2004 - 31. 7.2004
 2. 8.1993 - 26. 8.1993
26. 8.2000 -  4. 9.2000
 6. 9.1993 - 29. 9.1993
29. 9.1996 -  8.10.1996
10.10.2006 - 19.10.2006
20.10.1998 - 31.10.1998
31.10.1996 -  9.11.1996
11.11.2005 - 23.11.2005
24.11.1995 -  3.12.1995
 4.12.2006 - 28.12.2006
28.12.2004 - 30.12.2004
