 1. 1.1998 - 29. 1.1998
30. 1.2007 -  8. 2.2007
 9. 2.1995 - 19. 2.1995
20. 2.2003 -  1. 3.2003
 2. 3.1999 - 13. 3.1999
14. 3.1998 - 30. 3.1998
30. 3.2004 -  8. 4.2004
10. 4.1994 - 30. 4.1994
30. 4.2004 -  9. 5.2004
11. 5.1993 - 25. 5.1993
26. 5.1995 -  4. 6.1995
 5. 6.2006 - 23. 6.2006
24. 6.1999 -  3. 7.1999
 4. 7.2003 - 16. 7.2003
17. 7.1995 - 28. 7.1995
29. 7.2006 -  7. 8.2006
 8. 8.2001 - 26. 8.2001
27. 8.1997 -  5. 9.1997
 6. 9.2003 - 30. 9.2003
30. 9.1996 -  9.10.1996
11.10.2005 - 29.10.2005
30.10.2006 - 19.11.2006
20.11.1995 - 29.11.1995
29.11.2004 -  8.12.2004
 9.12.2000 - 18.12.2000
20.12.1998 - 29.12.1998
30.12.2002 - 31.12.2002
