 1. 1.1998 - 28. 1.1998
29. 1.2007 -  7. 2.2007
 8. 2.1995 - 22. 2.1995
23. 2.1994 -  4. 3.1994
 5. 3.2001 - 15. 3.2001
16. 3.1998 - 31. 3.1998
31. 3.2004 -  9. 4.2004
10. 4.2000 - 22. 4.2000
24. 4.1998 -  3. 5.1998
 4. 5.1997 - 22. 5.1997
23. 5.1995 -  1. 6.1995
 2. 6.2007 - 28. 6.2007
29. 6.1994 -  8. 7.1994
 9. 7.1995 - 24. 7.1995
25. 7.2001 -  3. 8.2001
 4. 8.2003 - 31. 8.2003
 1. 9.2005 - 29. 9.2005
30. 9.2006 -  9.10.2006
 9.10.2000 - 31.10.2000
 2.11.2005 - 24.11.2005
25.11.1999 -  4.12.1999
 4.12.2000 - 28.12.2000
30.12.1999 - 31.12.1999
