 1. 1.2001 - 26. 1.2001
27. 1.2000 -  5. 2.2000
 6. 2.2005 - 17. 2.2005
18. 2.2003 - 27. 2.2003
28. 2.1999 -  9. 3.1999
10. 3.1998 - 31. 3.1998
 1. 4.1997 - 13. 4.1997
14. 4.2006 - 30. 4.2006
30. 4.2004 -  9. 5.2004
11. 5.1993 - 23. 5.1993
24. 5.1998 -  2. 6.1998
 2. 6.2004 - 19. 6.2004
21. 6.2002 - 30. 6.2002
 1. 7.2005 -  4. 8.2005
 5. 8.2001 - 24. 8.2001
25. 8.1994 -  3. 9.1994
 3. 9.2000 - 12. 9.2000
14. 9.2007 - 25. 9.2007
26. 9.2005 -  5.10.2005
 6.10.1993 - 17.10.1993
18.10.1999 - 29.10.1999
30.10.2002 -  8.11.2002
 9.11.2005 - 24.11.2005
25.11.1995 -  4.12.1995
 5.12.1997 - 14.12.1997
15.12.1994 - 31.12.1994
