 1. 1.1998 - 30. 1.1998
31. 1.1997 -  9. 2.1997
10. 2.1995 - 20. 2.1995
21. 2.1994 -  2. 3.1994
 3. 3.1998 - 12. 3.1998
13. 3.2002 - 24. 3.2002
25. 3.1997 -  3. 4.1997
 4. 4.1995 - 28. 4.1995
29. 4.1999 -  8. 5.1999
 9. 5.1997 - 25. 5.1997
26. 5.1993 -  4. 6.1993
 5. 6.1998 - 28. 6.1998
29. 6.1994 -  8. 7.1994
 9. 7.2005 - 29. 7.2005
29. 7.2004 -  7. 8.2004
 9. 8.1995 - 28. 8.1995
29. 8.2003 -  7. 9.2003
 8. 9.2005 - 17. 9.2005
18. 9.2003 - 30. 9.2003
30. 9.2004 -  9.10.2004
11.10.2005 - 26.10.2005
26.10.1996 -  4.11.1996
 6.11.1997 - 30.11.1997
30.11.2004 -  9.12.2004
10.12.2000 - 21.12.2000
23.12.2002 - 31.12.2002
