 1. 1.2002 - 27. 1.2002
28. 1.2005 -  6. 2.2005
 7. 2.2007 - 17. 2.2007
18. 2.2000 - 27. 2.2000
28. 2.2001 -  9. 3.2001
 9. 3.2000 - 25. 3.2000
27. 3.2005 -  5. 4.2005
 6. 4.1997 - 17. 4.1997
18. 4.1999 - 27. 4.1999
28. 4.2001 -  7. 5.2001
 8. 5.1997 - 22. 5.1997
23. 5.1998 -  1. 6.1998
 2. 6.1993 - 23. 6.1993
24. 6.2005 -  3. 7.2005
 4. 7.2007 - 16. 7.2007
17. 7.1998 - 26. 7.1998
27. 7.2005 -  5. 8.2005
 6. 8.1995 - 19. 8.1995
20. 8.2003 - 31. 8.2003
 1. 9.1997 - 20. 9.1997
21. 9.2007 - 30. 9.2007
30. 9.2004 -  9.10.2004
11.10.2007 - 22.10.2007
23.10.2002 -  1.11.2002
 2.11.2007 - 21.11.2007
22.11.1995 -  1.12.1995
 2.12.2007 - 28.12.2007
29.12.2003 - 31.12.2003
