 1. 1.2005 - 27. 1.2005
28. 1.2007 -  6. 2.2007
 7. 2.2001 - 24. 2.2001
25. 2.2002 -  5. 4.2002
 6. 4.2006 - 30. 4.2006
 1. 5.1998 - 22. 5.1998
23. 5.1993 -  1. 6.1993
 1. 6.2004 - 11. 6.2004
13. 6.1994 - 28. 6.1994
29. 6.1995 -  8. 7.1995
 9. 7.2007 - 29. 7.2007
30. 7.2006 -  8. 8.2006
 9. 8.2003 - 22. 8.2003
23. 8.2005 -  1. 9.2005
 2. 9.1997 - 20. 9.1997
21. 9.2003 - 30. 9.2003
 1.10.1997 - 12.10.1997
12.10.2004 - 28.10.2004
30.10.2005 -  8.11.2005
 9.11.1997 - 21.11.1997
22.11.1999 -  1.12.1999
 2.12.1994 - 26.12.1994
27.12.1993 - 31.12.1993
