 1. 1.1998 - 28. 1.1998
29. 1.1995 -  7. 2.1995
 8. 2.2001 - 24. 2.2001
25. 2.1997 -  6. 3.1997
 7. 3.2003 - 24. 3.2003
25. 3.2002 -  3. 4.2002
 4. 4.2006 - 29. 4.2006
30. 4.1998 -  9. 5.1998
 9. 5.2000 - 29. 5.2000
31. 5.2001 -  9. 6.2001
10. 6.2006 - 24. 6.2006
25. 6.1995 -  4. 7.1995
 5. 7.2003 - 27. 7.2003
28. 7.2006 -  6. 8.2006
 7. 8.2003 - 31. 8.2003
 1. 9.1997 - 21. 9.1997
22. 9.1998 -  1.10.1998
 1.10.2000 - 17.10.2000
19.10.1995 - 28.10.1995
29.10.2007 -  7.11.2007
 8.11.2005 - 20.11.2005
21.11.1995 - 30.11.1995
30.11.1996 -  9.12.1996
10.12.2004 - 30.12.2004
