 1. 1.2005 - 30. 1.2005
31. 1.1993 -  9. 2.1993
10. 2.1997 - 19. 2.1997
20. 2.1999 -  1. 3.1999
 2. 3.1998 - 30. 3.1998
31. 3.1999 -  9. 4.1999
10. 4.1994 - 20. 4.1994
21. 4.2002 - 30. 4.2002
 1. 5.1998 - 30. 5.1998
31. 5.2001 -  9. 6.2001
10. 6.2007 - 30. 6.2007
30. 6.1996 -  9. 7.1996
11. 7.1994 - 20. 7.1994
20. 7.2004 - 30. 7.2004
31. 7.1996 -  9. 8.1996
11. 8.1998 - 24. 8.1998
24. 8.1996 -  2. 9.1996
 4. 9.1993 - 30. 9.1993
30. 9.2004 -  9.10.2004
11.10.1994 - 30.10.1994
31.10.1998 -  9.11.1998
 9.11.1996 - 25.11.1996
27.11.1995 -  6.12.1995
 7.12.2002 - 31.12.2002
