 1. 1.1998 - 30. 1.1998
31. 1.2001 -  9. 2.2001
10. 2.2000 - 29. 2.2000
 2. 3.2003 - 26. 3.2003
27. 3.2002 -  5. 4.2002
 6. 4.2006 - 30. 4.2006
30. 4.2004 -  9. 5.2004
11. 5.2001 - 31. 5.2001
 1. 6.1993 - 14. 6.1993
14. 6.2000 - 25. 6.2000
26. 6.2004 -  5. 7.2004
 7. 7.1994 - 25. 7.1994
26. 7.2005 -  4. 8.2005
 5. 8.1998 - 21. 8.1998
22. 8.1994 - 31. 8.1994
31. 8.2000 -  9. 9.2000
11. 9.2003 - 22. 9.2003
23. 9.2006 -  2.10.2006
 2.10.2004 - 31.10.2004
 1.11.1996 - 22.11.1996
24.11.1999 -  3.12.1999
 4.12.1994 - 26.12.1994
27.12.2007 - 31.12.2007
