 1. 1.2002 - 29. 1.2002
30. 1.1997 -  8. 2.1997
 9. 2.1993 - 22. 2.1993
23. 2.1994 -  4. 3.1994
 5. 3.1993 - 30. 3.1993
30. 3.2004 -  8. 4.2004
10. 4.1994 - 25. 4.1994
26. 4.2005 -  5. 5.2005
 6. 5.1999 - 17. 5.1999
18. 5.2001 -  7. 6.2001
 8. 6.2003 - 22. 6.2003
23. 6.1998 -  2. 7.1998
 3. 7.2005 - 28. 7.2005
29. 7.1993 -  7. 8.1993
 8. 8.2001 - 22. 8.2001
23. 8.1994 -  1. 9.1994
 2. 9.1997 - 23. 9.1997
24. 9.2007 -  3.10.2007
 3.10.2004 - 24.10.2004
26.10.2002 -  4.11.2002
 4.11.1996 - 24.11.1996
26.11.1995 -  5.12.1995
 6.12.1994 - 30.12.1994
31.12.1993 - 31.12.1993
